id,actual_miles,estimated_miles,error,map_url
1877,2195,2197,2,"http://maps.google.com/maps/api/staticmap?size=500x500&sensor=false&maptype=road&markers=color%3Agreen%7Clabel%3A1%7C34.185,-83.92528&markers=color%3Ared%7C34.10694,-117.93444&markers=color%3Agreen%7Clabel%3A2%7C34.185,-83.92528&markers=color%3Ared%7Clabel%3A2%7C34.10694,-117.93444&markers=color%3Agreen%7Clabel%3A3%7C33.74889,-84.38806&markers=color%3Ared%7Clabel%3A3%7C34.01972,-117.95778&markers=color%3Agreen%7Clabel%3A4%7C33.74889,-84.38806&markers=color%3Ared%7Clabel%3A4%7C34.01972,-117.95778"
1879,147,147,0,"http://maps.google.com/maps/api/staticmap?size=500x500&sensor=false&maptype=road&markers=color%3Agreen%7Clabel%3A1%7C35.04556,-85.30972&markers=color%3Ared%7C33.52056,-86.8025&markers=color%3Agreen%7Clabel%3A2%7C35.04556,-85.30972&markers=color%3Ared%7Clabel%3A2%7C33.52056,-86.8025&markers=color%3Agreen%7Clabel%3A3%7C35.04556,-85.30972&markers=color%3Ared%7Clabel%3A3%7C33.52056,-86.8025"
1889,251,257,6,"http://maps.google.com/maps/api/staticmap?size=500x500&sensor=false&maptype=road&markers=color%3Agreen%7Clabel%3A1%7C33.59667,-83.86028&markers=color%3Ared%7C33.20972,-87.56917&markers=color%3Agreen%7Clabel%3A2%7C33.59667,-83.86028&markers=color%3Ared%7Clabel%3A2%7C33.20972,-87.56917&markers=color%3Agreen%7Clabel%3A3%7C33.6152,-84.36749&markers=color%3Ared%7Clabel%3A3%7C33.18944,-87.45167&markers=color%3Agreen%7Clabel%3A4%7C33.74889,-84.38806&markers=color%3Ared%7Clabel%3A4%7C33.40167,-86.95444&markers=color%3Agreen%7Clabel%3A5%7C33.6675,-84.01778&markers=color%3Ared%7Clabel%3A5%7C32.83861,-86.62944"
1896,379,383,4,"http://maps.google.com/maps/api/staticmap?size=500x500&sensor=false&maptype=road&markers=color%3Agreen%7Clabel%3A1%7C33.74889,-84.38806&markers=color%3Ared%7C35.14944,-90.04889&markers=color%3Agreen%7Clabel%3A2%7C33.74889,-84.38806&markers=color%3Ared%7Clabel%3A2%7C35.14944,-90.04889&markers=color%3Agreen%7Clabel%3A3%7C33.6675,-84.01778&markers=color%3Ared%7Clabel%3A3%7C35.14944,-90.04889"
1905,313,310,-3,"http://maps.google.com/maps/api/staticmap?size=500x500&sensor=false&maptype=road&markers=color%3Agreen%7Clabel%3A1%7C35.96056,-83.92083&markers=color%3Ared%7C33.20972,-87.56917&markers=color%3Agreen%7Clabel%3A2%7C35.96056,-83.92083&markers=color%3Ared%7Clabel%3A2%7C33.20972,-87.56917&markers=color%3Agreen%7Clabel%3A3%7C35.96056,-83.92083&markers=color%3Ared%7Clabel%3A3%7C33.52056,-86.8025"
1907,1317,1317,0,"http://maps.google.com/maps/api/staticmap?size=500x500&sensor=false&maptype=road&markers=color%3Agreen%7Clabel%3A1%7C35.53278,-82.8375&markers=color%3Ared%7C26.15917,-97.99056&markers=color%3Agreen%7Clabel%3A2%7C35.53278,-82.8375&markers=color%3Ared%7Clabel%3A2%7C26.15917,-97.99056"
1938,2447,2447,0,"http://maps.google.com/maps/api/staticmap?size=500x500&sensor=false&maptype=road&markers=color%3Agreen%7Clabel%3A1%7C33.74889,-84.38806&markers=color%3Ared%7C37.66889,-122.07972&markers=color%3Agreen%7Clabel%3A2%7C33.74889,-84.38806&markers=color%3Ared%7Clabel%3A2%7C37.66889,-122.07972&markers=color%3Agreen%7Clabel%3A3%7C33.74889,-84.38806&markers=color%3Ared%7Clabel%3A3%7C37.66889,-122.07972"
1940,2447,2447,0,"http://maps.google.com/maps/api/staticmap?size=500x500&sensor=false&maptype=road&markers=color%3Agreen%7Clabel%3A1%7C33.74889,-84.38806&markers=color%3Ared%7C37.66889,-122.07972&markers=color%3Agreen%7Clabel%3A2%7C33.74889,-84.38806&markers=color%3Ared%7Clabel%3A2%7C37.66889,-122.07972&markers=color%3Agreen%7Clabel%3A3%7C33.74889,-84.38806&markers=color%3Ared%7Clabel%3A3%7C37.66889,-122.07972"
1947,2724,2724,0,"http://maps.google.com/maps/api/staticmap?size=500x500&sensor=false&maptype=road&markers=color%3Agreen%7Clabel%3A1%7C34.60806,-82.11361&markers=color%3Ared%7C45.63889,-122.66028&markers=color%3Agreen%7Clabel%3A2%7C34.60806,-82.11361&markers=color%3Ared%7Clabel%3A2%7C45.63889,-122.66028"
1949,762,762,0,"http://maps.google.com/maps/api/staticmap?size=500x500&sensor=false&maptype=road&markers=color%3Agreen%7Clabel%3A1%7C32.84056,-83.6325&markers=color%3Ared%7C40.62139,-79.15278&markers=color%3Agreen%7Clabel%3A2%7C32.84056,-83.6325&markers=color%3Ared%7Clabel%3A2%7C40.62139,-79.15278&markers=color%3Agreen%7Clabel%3A3%7C31.96333,-83.7825&markers=color%3Ared%7Clabel%3A3%7C40.75389,-79.81028"
1972,463,443,-20,"http://maps.google.com/maps/api/staticmap?size=500x500&sensor=false&maptype=road&markers=color%3Agreen%7Clabel%3A1%7C36.07694,-87.38778&markers=color%3Ared%7C40.19833,-83.01028&markers=color%3Agreen%7Clabel%3A2%7C36.07694,-87.38778&markers=color%3Ared%7Clabel%3A2%7C40.19833,-83.01028&markers=color%3Agreen%7Clabel%3A3%7C36.58167,-86.51639&markers=color%3Ared%7Clabel%3A3%7C40.29861,-83.06806&markers=color%3Agreen%7Clabel%3A4%7C36.86556,-87.48861&markers=color%3Ared%7Clabel%3A4%7C39.96111,-82.99889"
1973,1276,1276,0,"http://maps.google.com/maps/api/staticmap?size=500x500&sensor=false&maptype=road&markers=color%3Agreen%7Clabel%3A1%7C35.87556,-89.39611&markers=color%3Ared%7C42.375,-70.98333&markers=color%3Agreen%7Clabel%3A2%7C35.87556,-89.39611&markers=color%3Ared%7Clabel%3A2%7C42.375,-70.98333&markers=color%3Agreen%7Clabel%3A3%7C35.87556,-89.39611&markers=color%3Ared%7Clabel%3A3%7C42.375,-70.98333&markers=color%3Agreen%7Clabel%3A4%7C35.87556,-89.39611&markers=color%3Ared%7Clabel%3A4%7C42.375,-70.98333&markers=color%3Agreen%7Clabel%3A5%7C35.87556,-89.39611&markers=color%3Ared%7Clabel%3A5%7C42.375,-70.98333"
1984,1252,1253,1,"http://maps.google.com/maps/api/staticmap?size=500x500&sensor=false&maptype=road&markers=color%3Agreen%7Clabel%3A1%7C31.03278,-85.86389&markers=color%3Ared%7C41.92917,-72.62778&markers=color%3Agreen%7Clabel%3A2%7C31.03278,-85.86389&markers=color%3Ared%7Clabel%3A2%7C41.92917,-72.62778&markers=color%3Agreen%7Clabel%3A3%7C31.03278,-85.86389&markers=color%3Ared%7Clabel%3A3%7C42.14861,-72.60833"
1988,829,831,2,"http://maps.google.com/maps/api/staticmap?size=500x500&sensor=false&maptype=road&markers=color%3Agreen%7Clabel%3A1%7C33.31,-89.17278&markers=color%3Ared%7C38.47306,-77.99694&markers=color%3Agreen%7Clabel%3A2%7C33.31,-89.17278&markers=color%3Ared%7Clabel%3A2%7C38.47306,-77.99694&markers=color%3Agreen%7Clabel%3A3%7C33.31,-89.17278&markers=color%3Ared%7Clabel%3A3%7C38.47306,-77.99694&markers=color%3Agreen%7Clabel%3A4%7C33.31,-89.17278&markers=color%3Ared%7Clabel%3A4%7C38.47306,-77.99694&markers=color%3Agreen%7Clabel%3A5%7C33.31,-89.17278&markers=color%3Ared%7Clabel%3A5%7C38.47306,-77.99694"
1995,1343,1333,-10,"http://maps.google.com/maps/api/staticmap?size=500x500&sensor=false&maptype=road&markers=color%3Agreen%7Clabel%3A1%7C30.43806,-84.28083&markers=color%3Ared%7C42.35833,-71.06028&markers=color%3Agreen%7Clabel%3A2%7C30.43806,-84.28083&markers=color%3Ared%7Clabel%3A2%7C42.35833,-71.06028&markers=color%3Agreen%7Clabel%3A3%7C30.43806,-84.28083&markers=color%3Ared%7Clabel%3A3%7C42.35833,-71.06028&markers=color%3Agreen%7Clabel%3A4%7C31.17972,-83.78917&markers=color%3Ared%7Clabel%3A4%7C42.35833,-71.06028&markers=color%3Agreen%7Clabel%3A5%7C30.71222,-85.02028&markers=color%3Ared%7Clabel%3A5%7C42.72611,-71.19139"
2003,767,766,-1,"http://maps.google.com/maps/api/staticmap?size=500x500&sensor=false&maptype=road&markers=color%3Agreen%7Clabel%3A1%7C34.00056,-81.035&markers=color%3Ared%7C41.3625,-74.27167&markers=color%3Agreen%7Clabel%3A2%7C34.00056,-81.035&markers=color%3Ared%7Clabel%3A2%7C41.3625,-74.27167&markers=color%3Agreen%7Clabel%3A3%7C33.35778,-81.27083&markers=color%3Ared%7Clabel%3A3%7C41.3625,-74.27167&markers=color%3Agreen%7Clabel%3A4%7C33.35778,-81.27083&markers=color%3Ared%7Clabel%3A4%7C41.3625,-74.27167&markers=color%3Agreen%7Clabel%3A5%7C34.72028,-80.77111&markers=color%3Ared%7Clabel%3A5%7C40.73222,-74.23528"
2010,431,433,2,"http://maps.google.com/maps/api/staticmap?size=500x500&sensor=false&maptype=road&markers=color%3Agreen%7Clabel%3A1%7C34.99417,-81.24222&markers=color%3Ared%7C38.80472,-77.04722&markers=color%3Agreen%7Clabel%3A2%7C34.99417,-81.24222&markers=color%3Ared%7Clabel%3A2%7C38.80472,-77.04722&markers=color%3Agreen%7Clabel%3A3%7C34.99417,-81.24222&markers=color%3Ared%7Clabel%3A3%7C38.80472,-77.04722&markers=color%3Agreen%7Clabel%3A4%7C35.58472,-80.81028&markers=color%3Ared%7Clabel%3A4%7C38.81583,-76.75&markers=color%3Agreen%7Clabel%3A5%7C34.77306,-80.39194&markers=color%3Ared%7Clabel%3A5%7C39.14917,-76.77556"
2012,543,553,10,"http://maps.google.com/maps/api/staticmap?size=500x500&sensor=false&maptype=road&markers=color%3Agreen%7Clabel%3A1%7C38.25417,-85.75944&markers=color%3Ared%7C42.88639,-78.87861&markers=color%3Agreen%7Clabel%3A2%7C38.25417,-85.75944&markers=color%3Ared%7Clabel%3A2%7C42.88639,-78.87861&markers=color%3Agreen%7Clabel%3A3%7C38.25417,-85.75944&markers=color%3Ared%7Clabel%3A3%7C42.91194,-77.74583"
2015,325,330,5,"http://maps.google.com/maps/api/staticmap?size=500x500&sensor=false&maptype=road&markers=color%3Agreen%7Clabel%3A1%7C36.09583,-79.26722&markers=color%3Ared%7C39.29028,-76.6125&markers=color%3Agreen%7Clabel%3A2%7C36.09583,-79.26722&markers=color%3Ared%7Clabel%3A2%7C39.29028,-76.6125&markers=color%3Agreen%7Clabel%3A3%7C36.0725,-79.79222&markers=color%3Ared%7Clabel%3A3%7C39.29028,-76.6125&markers=color%3Agreen%7Clabel%3A4%7C36.83583,-79.22806&markers=color%3Ared%7Clabel%3A4%7C39.29028,-76.6125&markers=color%3Agreen%7Clabel%3A5%7C36.83583,-79.22806&markers=color%3Ared%7Clabel%3A5%7C39.29028,-76.6125"
2022,446,439,-7,"http://maps.google.com/maps/api/staticmap?size=500x500&sensor=false&maptype=road&markers=color%3Agreen%7Clabel%3A1%7C34.77306,-80.39194&markers=color%3Ared%7C39.14917,-76.77556&markers=color%3Agreen%7Clabel%3A2%7C34.77306,-80.39194&markers=color%3Ared%7Clabel%3A2%7C39.14917,-76.77556&markers=color%3Agreen%7Clabel%3A3%7C34.6975,-79.88361&markers=color%3Ared%7Clabel%3A3%7C39.14333,-77.20167&markers=color%3Agreen%7Clabel%3A4%7C34.19528,-79.76278&markers=color%3Ared%7Clabel%3A4%7C39.14917,-76.77556&markers=color%3Agreen%7Clabel%3A5%7C34.77306,-80.39194&markers=color%3Ared%7Clabel%3A5%7C39.9625,-76.72806"
2026,528,528,0,"http://maps.google.com/maps/api/staticmap?size=500x500&sensor=false&maptype=road&markers=color%3Agreen%7Clabel%3A1%7C29.61306,-82.81778&markers=color%3Ared%7C35.67083,-80.47444&markers=color%3Agreen%7Clabel%3A2%7C29.61306,-82.81778&markers=color%3Ared%7Clabel%3A2%7C35.67083,-80.47444"
2051,908,914,6,"http://maps.google.com/maps/api/staticmap?size=500x500&sensor=false&maptype=road&markers=color%3Agreen%7Clabel%3A1%7C31.78833,-87.72722&markers=color%3Ared%7C39.62361,-77.41111&markers=color%3Agreen%7Clabel%3A2%7C31.78833,-87.72722&markers=color%3Ared%7Clabel%3A2%7C39.62361,-77.41111&markers=color%3Agreen%7Clabel%3A3%7C31.78833,-87.72722&markers=color%3Ared%7Clabel%3A3%7C39.62361,-77.41111&markers=color%3Agreen%7Clabel%3A4%7C31.78833,-87.72722&markers=color%3Ared%7Clabel%3A4%7C39.29028,-76.6125&markers=color%3Agreen%7Clabel%3A5%7C30.92972,-88.02722&markers=color%3Ared%7Clabel%3A5%7C39.9625,-76.72806"
2054,155,157,2,"http://maps.google.com/maps/api/staticmap?size=500x500&sensor=false&maptype=road&markers=color%3Agreen%7Clabel%3A1%7C37.52722,-79.68&markers=color%3Ared%7C37.66583,-77.50667&markers=color%3Agreen%7Clabel%3A2%7C37.52722,-79.68&markers=color%3Ared%7Clabel%3A2%7C37.66583,-77.50667&markers=color%3Agreen%7Clabel%3A3%7C37.52722,-79.68&markers=color%3Ared%7Clabel%3A3%7C37.55361,-77.46056&markers=color%3Agreen%7Clabel%3A4%7C37.73417,-79.35417&markers=color%3Ared%7Clabel%3A4%7C37.55361,-77.46056"
2057,314,300,-14,"http://maps.google.com/maps/api/staticmap?size=500x500&sensor=false&maptype=road&markers=color%3Agreen%7Clabel%3A1%7C36.1125,-80.01472&markers=color%3Ared%7C38.62444,-76.93944&markers=color%3Agreen%7Clabel%3A2%7C36.1125,-80.01472&markers=color%3Ared%7Clabel%3A2%7C38.62444,-76.93944&markers=color%3Agreen%7Clabel%3A3%7C36.0725,-79.79222&markers=color%3Ared%7Clabel%3A3%7C39.29028,-76.6125&markers=color%3Agreen%7Clabel%3A4%7C36.0725,-79.79222&markers=color%3Ared%7Clabel%3A4%7C39.37194,-77.27222&markers=color%3Agreen%7Clabel%3A5%7C35.58472,-80.81028&markers=color%3Ared%7Clabel%3A5%7C38.81583,-76.75"
2064,583,569,-14,"http://maps.google.com/maps/api/staticmap?size=500x500&sensor=false&maptype=road&markers=color%3Agreen%7Clabel%3A1%7C37.88056,-84.57306&markers=color%3Ared%7C36.6775,-76.92278&markers=color%3Agreen%7Clabel%3A2%7C37.88056,-84.57306&markers=color%3Ared%7Clabel%3A2%7C36.6775,-76.92278&markers=color%3Agreen%7Clabel%3A3%7C38.04917,-84.50028&markers=color%3Ared%7Clabel%3A3%7C37.22028,-77.28833&markers=color%3Agreen%7Clabel%3A4%7C38.04917,-84.50028&markers=color%3Ared%7Clabel%3A4%7C37.22028,-77.28833"
2106,553,537,-16,"http://maps.google.com/maps/api/staticmap?size=500x500&sensor=false&maptype=road&markers=color%3Agreen%7Clabel%3A1%7C33.43583,-86.10583&markers=color%3Ared%7C39.55889,-84.30417&markers=color%3Agreen%7Clabel%3A2%7C33.43583,-86.10583&markers=color%3Ared%7Clabel%3A2%7C39.55889,-84.30417&markers=color%3Agreen%7Clabel%3A3%7C33.43583,-86.10583&markers=color%3Ared%7Clabel%3A3%7C39.55889,-84.30417&markers=color%3Agreen%7Clabel%3A4%7C33.43583,-86.10583&markers=color%3Ared%7Clabel%3A4%7C39.55889,-84.30417"
2112,701,714,13,"http://maps.google.com/maps/api/staticmap?size=500x500&sensor=false&maptype=road&markers=color%3Agreen%7Clabel%3A1%7C31.71472,-83.25278&markers=color%3Ared%7C39.18556,-78.16361&markers=color%3Agreen%7Clabel%3A2%7C31.71472,-83.25278&markers=color%3Ared%7Clabel%3A2%7C39.18556,-78.16361&markers=color%3Agreen%7Clabel%3A3%7C31.17972,-83.78917&markers=color%3Ared%7Clabel%3A3%7C39.62361,-77.41111"
2114,951,951,0,"http://maps.google.com/maps/api/staticmap?size=500x500&sensor=false&maptype=road&markers=color%3Agreen%7Clabel%3A1%7C34.24778,-88.99861&markers=color%3Ared%7C42.88639,-78.87861&markers=color%3Agreen%7Clabel%3A2%7C34.24778,-88.99861&markers=color%3Ared%7Clabel%3A2%7C42.88639,-78.87861&markers=color%3Agreen%7Clabel%3A3%7C34.24778,-88.99861&markers=color%3Ared%7Clabel%3A3%7C42.88639,-78.87861"
2118,994,1045,51,"http://maps.google.com/maps/api/staticmap?size=500x500&sensor=false&maptype=road&markers=color%3Agreen%7Clabel%3A1%7C35.14944,-90.04889&markers=color%3Ared%7C39.7475,-75.31083&markers=color%3Agreen%7Clabel%3A2%7C35.14944,-90.04889&markers=color%3Ared%7Clabel%3A2%7C39.7475,-75.31083&markers=color%3Agreen%7Clabel%3A3%7C35.92722,-89.91889&markers=color%3Ared%7Clabel%3A3%7C40.19944,-75.58417&markers=color%3Agreen%7Clabel%3A4%7C35.92,-89.79806&markers=color%3Ared%7Clabel%3A4%7C40.19944,-75.58417&markers=color%3Agreen%7Clabel%3A5%7C35.92,-89.79806&markers=color%3Ared%7Clabel%3A5%7C40.19944,-75.58417"
2136,147,155,8,"http://maps.google.com/maps/api/staticmap?size=500x500&sensor=false&maptype=road&markers=color%3Agreen%7Clabel%3A1%7C33.52056,-86.8025&markers=color%3Ared%7C33.74889,-84.38806&markers=color%3Agreen%7Clabel%3A2%7C33.52056,-86.8025&markers=color%3Ared%7Clabel%3A2%7C33.74889,-84.38806&markers=color%3Agreen%7Clabel%3A3%7C33.52056,-86.8025&markers=color%3Ared%7Clabel%3A3%7C33.85444,-84.21722&markers=color%3Agreen%7Clabel%3A4%7C33.52056,-86.8025&markers=color%3Ared%7Clabel%3A4%7C33.71222,-84.10528&markers=color%3Agreen%7Clabel%3A5%7C33.52056,-86.8025&markers=color%3Ared%7Clabel%3A5%7C34.02333,-84.61556"
2139,1108,1102,-6,"http://maps.google.com/maps/api/staticmap?size=500x500&sensor=false&maptype=road&markers=color%3Agreen%7Clabel%3A1%7C34.11694,-83.5725&markers=color%3Ared%7C43.44222,-71.58944&markers=color%3Agreen%7Clabel%3A2%7C34.11694,-83.5725&markers=color%3Ared%7Clabel%3A2%7C43.44222,-71.58944&markers=color%3Agreen%7Clabel%3A3%7C34.11694,-83.5725&markers=color%3Ared%7Clabel%3A3%7C43.53417,-72.35667&markers=color%3Agreen%7Clabel%3A4%7C33.9925,-83.72028&markers=color%3Ared%7Clabel%3A4%7C42.99556,-71.45528&markers=color%3Agreen%7Clabel%3A5%7C33.9925,-83.72028&markers=color%3Ared%7Clabel%3A5%7C42.99556,-71.45528"
2143,694,691,-3,"http://maps.google.com/maps/api/staticmap?size=500x500&sensor=false&maptype=road&markers=color%3Agreen%7Clabel%3A1%7C33.06889,-81.47667&markers=color%3Ared%7C39.95222,-75.16417&markers=color%3Agreen%7Clabel%3A2%7C33.06889,-81.47667&markers=color%3Ared%7Clabel%3A2%7C39.95222,-75.16417&markers=color%3Agreen%7Clabel%3A3%7C32.75028,-81.63694&markers=color%3Ared%7Clabel%3A3%7C39.95222,-75.16417&markers=color%3Agreen%7Clabel%3A4%7C33.00778,-81.30861&markers=color%3Ared%7Clabel%3A4%7C40.183,-74.833&markers=color%3Agreen%7Clabel%3A5%7C33.46667,-82.01667&markers=color%3Ared%7Clabel%3A5%7C40.11944,-74.80583"
2165,614,622,8,"http://maps.google.com/maps/api/staticmap?size=500x500&sensor=false&maptype=road&markers=color%3Agreen%7Clabel%3A1%7C27.783,-82.667&markers=color%3Ared%7C35.22694,-80.84333&markers=color%3Agreen%7Clabel%3A2%7C27.783,-82.667&markers=color%3Ared%7Clabel%3A2%7C35.22694,-80.84333&markers=color%3Agreen%7Clabel%3A3%7C27.94722,-82.45861&markers=color%3Ared%7Clabel%3A3%7C35.73306,-81.34139"
2168,881,872,-9,"http://maps.google.com/maps/api/staticmap?size=500x500&sensor=false&maptype=road&markers=color%3Agreen%7Clabel%3A1%7C37.76222,-84.84333&markers=color%3Ared%7C42.10139,-72.59028&markers=color%3Agreen%7Clabel%3A2%7C37.76222,-84.84333&markers=color%3Ared%7Clabel%3A2%7C42.10139,-72.59028&markers=color%3Agreen%7Clabel%3A3%7C37.76222,-84.84333&markers=color%3Ared%7Clabel%3A3%7C42.10139,-72.59028&markers=color%3Agreen%7Clabel%3A4%7C37.80917,-85.46694&markers=color%3Ared%7Clabel%3A4%7C41.76361,-72.68556&markers=color%3Agreen%7Clabel%3A5%7C37.80917,-85.46694&markers=color%3Ared%7Clabel%3A5%7C41.59639,-72.87806"
2171,1016,1008,-8,"http://maps.google.com/maps/api/staticmap?size=500x500&sensor=false&maptype=road&markers=color%3Agreen%7Clabel%3A1%7C33.74889,-84.38806&markers=color%3Ared%7C42.70444,-73.91194&markers=color%3Agreen%7Clabel%3A2%7C33.74889,-84.38806&markers=color%3Ared%7Clabel%3A2%7C42.70444,-73.91194&markers=color%3Agreen%7Clabel%3A3%7C33.74889,-84.38806&markers=color%3Ared%7Clabel%3A3%7C42.6525,-73.75667"
2178,317,294,-23,"http://maps.google.com/maps/api/staticmap?size=500x500&sensor=false&maptype=road&markers=color%3Agreen%7Clabel%3A1%7C33.83583,-79.04806&markers=color%3Ared%7C34.11694,-83.5725&markers=color%3Agreen%7Clabel%3A2%7C33.83583,-79.04806&markers=color%3Ared%7Clabel%3A2%7C34.11694,-83.5725&markers=color%3Agreen%7Clabel%3A3%7C34.29972,-79.87639&markers=color%3Ared%7Clabel%3A3%7C33.74889,-84.38806&markers=color%3Agreen%7Clabel%3A4%7C34.29972,-79.87639&markers=color%3Ared%7Clabel%3A4%7C33.74889,-84.38806&markers=color%3Agreen%7Clabel%3A5%7C34.29972,-79.87639&markers=color%3Ared%7Clabel%3A5%7C33.74889,-84.38806"
2182,664,664,0,"http://maps.google.com/maps/api/staticmap?size=500x500&sensor=false&maptype=road&markers=color%3Agreen%7Clabel%3A1%7C32.36444,-89.47417&markers=color%3Ared%7C36.11972,-80.07389&markers=color%3Agreen%7Clabel%3A2%7C32.36444,-89.47417&markers=color%3Ared%7Clabel%3A2%7C36.11972,-80.07389&markers=color%3Agreen%7Clabel%3A3%7C32.36444,-89.47417&markers=color%3Ared%7Clabel%3A3%7C36.11972,-80.07389&markers=color%3Agreen%7Clabel%3A4%7C32.36444,-89.47417&markers=color%3Ared%7Clabel%3A4%7C36.11972,-80.07389&markers=color%3Agreen%7Clabel%3A5%7C32.36444,-89.47417&markers=color%3Ared%7Clabel%3A5%7C36.11972,-80.07389"
2187,754,754,0,"http://maps.google.com/maps/api/staticmap?size=500x500&sensor=false&maptype=road&markers=color%3Agreen%7Clabel%3A1%7C32.28361,-83.47222&markers=color%3Ared%7C40.8,-81.533&markers=color%3Agreen%7Clabel%3A2%7C32.28361,-83.47222&markers=color%3Ared%7Clabel%3A2%7C40.8,-81.533&markers=color%3Agreen%7Clabel%3A3%7C32.28361,-83.47222&markers=color%3Ared%7Clabel%3A3%7C40.8,-81.533&markers=color%3Agreen%7Clabel%3A4%7C32.28361,-83.47222&markers=color%3Ared%7Clabel%3A4%7C40.8,-81.533&markers=color%3Agreen%7Clabel%3A5%7C32.28361,-83.47222&markers=color%3Ared%7Clabel%3A5%7C40.8,-81.533"
2209,523,511,-12,"http://maps.google.com/maps/api/staticmap?size=500x500&sensor=false&maptype=road&markers=color%3Agreen%7Clabel%3A1%7C34.77306,-80.39194&markers=color%3Ared%7C39.9625,-76.72806&markers=color%3Agreen%7Clabel%3A2%7C34.77306,-80.39194&markers=color%3Ared%7Clabel%3A2%7C39.9625,-76.72806&markers=color%3Agreen%7Clabel%3A3%7C34.77306,-80.39194&markers=color%3Ared%7Clabel%3A3%7C39.9625,-76.72806&markers=color%3Agreen%7Clabel%3A4%7C34.77306,-80.39194&markers=color%3Ared%7Clabel%3A4%7C39.9625,-76.72806&markers=color%3Agreen%7Clabel%3A5%7C34.29972,-79.87639&markers=color%3Ared%7Clabel%3A5%7C39.9625,-76.72806"
2237,1199,1199,0,"http://maps.google.com/maps/api/staticmap?size=500x500&sensor=false&maptype=road&markers=color%3Agreen%7Clabel%3A1%7C31.45028,-83.50861&markers=color%3Ared%7C42.35833,-71.06028&markers=color%3Agreen%7Clabel%3A2%7C31.45028,-83.50861&markers=color%3Ared%7Clabel%3A2%7C42.35833,-71.06028&markers=color%3Agreen%7Clabel%3A3%7C31.45028,-83.50861&markers=color%3Ared%7Clabel%3A3%7C42.35833,-71.06028&markers=color%3Agreen%7Clabel%3A4%7C31.45028,-83.50861&markers=color%3Ared%7Clabel%3A4%7C42.35833,-71.06028&markers=color%3Agreen%7Clabel%3A5%7C31.45028,-83.50861&markers=color%3Ared%7Clabel%3A5%7C42.35833,-71.06028"
2245,807,796,-11,"http://maps.google.com/maps/api/staticmap?size=500x500&sensor=false&maptype=road&markers=color%3Agreen%7Clabel%3A1%7C34.32194,-78.82722&markers=color%3Ared%7C43.00667,-74.36806&markers=color%3Agreen%7Clabel%3A2%7C34.32194,-78.82722&markers=color%3Ared%7Clabel%3A2%7C43.00667,-74.36806&markers=color%3Agreen%7Clabel%3A3%7C34.735,-79.34917&markers=color%3Ared%7Clabel%3A3%7C42.93861,-74.18861&markers=color%3Agreen%7Clabel%3A4%7C34.22556,-77.945&markers=color%3Ared%7Clabel%3A4%7C42.25278,-73.79139"
2271,980,970,-10,"http://maps.google.com/maps/api/staticmap?size=500x500&sensor=false&maptype=road&markers=color%3Agreen%7Clabel%3A1%7C28.01833,-82.11306&markers=color%3Ared%7C39.29028,-76.6125&markers=color%3Agreen%7Clabel%3A2%7C28.01833,-82.11306&markers=color%3Ared%7Clabel%3A2%7C39.29028,-76.6125&markers=color%3Agreen%7Clabel%3A3%7C28.01833,-82.11306&markers=color%3Ared%7Clabel%3A3%7C39.29028,-76.6125"
2280,625,625,0,"http://maps.google.com/maps/api/staticmap?size=500x500&sensor=false&maptype=road&markers=color%3Agreen%7Clabel%3A1%7C38.25417,-85.75944&markers=color%3Ared%7C36.04889,-77.74944&markers=color%3Agreen%7Clabel%3A2%7C38.25417,-85.75944&markers=color%3Ared%7Clabel%3A2%7C36.04889,-77.74944"
