id,actual_miles,estimated_miles,error,map_url
6340,107,107,0,"http://maps.google.com/maps/api/staticmap?size=500x500&sensor=false&maptype=road&markers=color%3Agreen%7Clabel%3A1%7C42.71028,-92.58278&markers=color%3Ared%7C41.66111,-91.53&markers=color%3Agreen%7Clabel%3A2%7C42.71028,-92.58278&markers=color%3Ared%7Clabel%3A2%7C41.66111,-91.53&markers=color%3Agreen%7Clabel%3A3%7C42.71028,-92.58278&markers=color%3Ared%7Clabel%3A3%7C41.66111,-91.53&markers=color%3Agreen%7Clabel%3A4%7C42.71028,-92.58278&markers=color%3Ared%7Clabel%3A4%7C41.66111,-91.53&markers=color%3Agreen%7Clabel%3A5%7C42.71028,-92.58278&markers=color%3Ared%7Clabel%3A5%7C41.66111,-91.53"
6347,204,205,1,"http://maps.google.com/maps/api/staticmap?size=500x500&sensor=false&maptype=road&markers=color%3Agreen%7Clabel%3A1%7C42.71028,-92.58278&markers=color%3Ared%7C44.933,-93.083&markers=color%3Agreen%7Clabel%3A2%7C42.71028,-92.58278&markers=color%3Ared%7Clabel%3A2%7C44.933,-93.083&markers=color%3Agreen%7Clabel%3A3%7C42.71028,-92.58278&markers=color%3Ared%7Clabel%3A3%7C44.933,-93.083&markers=color%3Agreen%7Clabel%3A4%7C42.71028,-92.58278&markers=color%3Ared%7Clabel%3A4%7C44.933,-93.083&markers=color%3Agreen%7Clabel%3A5%7C42.71028,-92.58278&markers=color%3Ared%7Clabel%3A5%7C44.933,-93.083"
6362,236,236,0,"http://maps.google.com/maps/api/staticmap?size=500x500&sensor=false&maptype=road&markers=color%3Agreen%7Clabel%3A1%7C42.71028,-92.58278&markers=color%3Ared%7C45.17194,-93.87444&markers=color%3Agreen%7Clabel%3A2%7C42.71028,-92.58278&markers=color%3Ared%7Clabel%3A2%7C45.17194,-93.87444&markers=color%3Agreen%7Clabel%3A3%7C42.71028,-92.58278&markers=color%3Ared%7Clabel%3A3%7C45.17194,-93.87444&markers=color%3Agreen%7Clabel%3A4%7C42.71028,-92.58278&markers=color%3Ared%7Clabel%3A4%7C45.17194,-93.87444&markers=color%3Agreen%7Clabel%3A5%7C42.71028,-92.58278&markers=color%3Ared%7Clabel%3A5%7C45.17194,-93.87444"
6368,403,409,6,"http://maps.google.com/maps/api/staticmap?size=500x500&sensor=false&maptype=road&markers=color%3Agreen%7Clabel%3A1%7C42.71028,-92.58278&markers=color%3Ared%7C46.81722,-95.845&markers=color%3Agreen%7Clabel%3A2%7C42.71028,-92.58278&markers=color%3Ared%7Clabel%3A2%7C46.81722,-95.845&markers=color%3Agreen%7Clabel%3A3%7C42.71028,-92.58278&markers=color%3Ared%7Clabel%3A3%7C46.81722,-95.845&markers=color%3Agreen%7Clabel%3A4%7C42.71028,-92.58278&markers=color%3Ared%7Clabel%3A4%7C46.81722,-95.845&markers=color%3Agreen%7Clabel%3A5%7C42.71028,-92.58278&markers=color%3Ared%7Clabel%3A5%7C46.81722,-95.845"
6390,419,420,1,"http://maps.google.com/maps/api/staticmap?size=500x500&sensor=false&maptype=road&markers=color%3Agreen%7Clabel%3A1%7C42.71028,-92.58278&markers=color%3Ared%7C47.47361,-94.88&markers=color%3Agreen%7Clabel%3A2%7C42.71028,-92.58278&markers=color%3Ared%7Clabel%3A2%7C47.47361,-94.88&markers=color%3Agreen%7Clabel%3A3%7C42.71028,-92.58278&markers=color%3Ared%7Clabel%3A3%7C47.47361,-94.88&markers=color%3Agreen%7Clabel%3A4%7C42.71028,-92.58278&markers=color%3Ared%7Clabel%3A4%7C47.47361,-94.88&markers=color%3Agreen%7Clabel%3A5%7C42.71028,-92.58278&markers=color%3Ared%7Clabel%3A5%7C47.47361,-94.88"
6432,348,354,6,"http://maps.google.com/maps/api/staticmap?size=500x500&sensor=false&maptype=road&markers=color%3Agreen%7Clabel%3A1%7C37.08417,-94.51306&markers=color%3Ared%7C41.25861,-95.9375&markers=color%3Agreen%7Clabel%3A2%7C37.08417,-94.51306&markers=color%3Ared%7Clabel%3A2%7C41.25861,-95.9375&markers=color%3Agreen%7Clabel%3A3%7C37.08417,-94.51306&markers=color%3Ared%7Clabel%3A3%7C41.25861,-95.9375&markers=color%3Agreen%7Clabel%3A4%7C36.86889,-94.36778&markers=color%3Ared%7Clabel%3A4%7C41.25861,-95.9375&markers=color%3Agreen%7Clabel%3A5%7C37.08417,-94.51306&markers=color%3Ared%7Clabel%3A5%7C40.8,-96.66667"
6441,191,192,1,"http://maps.google.com/maps/api/staticmap?size=500x500&sensor=false&maptype=road&markers=color%3Agreen%7Clabel%3A1%7C40.86806,-97.59167&markers=color%3Ared%7C39.767,-94.833&markers=color%3Agreen%7Clabel%3A2%7C40.86806,-97.59167&markers=color%3Ared%7Clabel%3A2%7C39.767,-94.833&markers=color%3Agreen%7Clabel%3A3%7C40.86806,-97.59167&markers=color%3Ared%7Clabel%3A3%7C39.767,-94.833&markers=color%3Agreen%7Clabel%3A4%7C40.86806,-97.59167&markers=color%3Ared%7Clabel%3A4%7C39.767,-94.833"
6459,202,203,1,"http://maps.google.com/maps/api/staticmap?size=500x500&sensor=false&maptype=road&markers=color%3Agreen%7Clabel%3A1%7C39.11417,-94.62722&markers=color%3Ared%7C41.567,-93.7&markers=color%3Agreen%7Clabel%3A2%7C39.11417,-94.62722&markers=color%3Ared%7Clabel%3A2%7C41.567,-93.7&markers=color%3Agreen%7Clabel%3A3%7C39.09111,-94.41528&markers=color%3Ared%7Clabel%3A3%7C42.05972,-93.88&markers=color%3Agreen%7Clabel%3A4%7C38.97167,-95.235&markers=color%3Ared%7Clabel%3A4%7C42.03472,-93.61972"
6477,653,646,-7,"http://maps.google.com/maps/api/staticmap?size=500x500&sensor=false&maptype=road&markers=color%3Agreen%7Clabel%3A1%7C39.86389,-86.46694&markers=color%3Ared%7C42.5,-96.4&markers=color%3Agreen%7Clabel%3A2%7C39.86389,-86.46694&markers=color%3Ared%7Clabel%3A2%7C42.5,-96.4&markers=color%3Agreen%7Clabel%3A3%7C39.70417,-86.39944&markers=color%3Ared%7Clabel%3A3%7C42.5,-96.4&markers=color%3Agreen%7Clabel%3A4%7C39.76833,-86.15806&markers=color%3Ared%7Clabel%3A4%7C42.02833,-97.41667&markers=color%3Agreen%7Clabel%3A5%7C40.04111,-86.87444&markers=color%3Ared%7Clabel%3A5%7C42.02833,-97.41667"
6486,514,520,6,"http://maps.google.com/maps/api/staticmap?size=500x500&sensor=false&maptype=road&markers=color%3Agreen%7Clabel%3A1%7C35.92722,-89.91889&markers=color%3Ared%7C42.28306,-87.95306&markers=color%3Agreen%7Clabel%3A2%7C35.92722,-89.91889&markers=color%3Ared%7Clabel%3A2%7C42.28306,-87.95306&markers=color%3Agreen%7Clabel%3A3%7C35.14944,-90.04889&markers=color%3Ared%7Clabel%3A3%7C42.24111,-88.31611&markers=color%3Agreen%7Clabel%3A4%7C35.14944,-90.04889&markers=color%3Ared%7Clabel%3A4%7C41.99944,-88.145&markers=color%3Agreen%7Clabel%3A5%7C35.14944,-90.04889&markers=color%3Ared%7Clabel%3A5%7C41.95583,-87.87083"
6519,451,447,-4,"http://maps.google.com/maps/api/staticmap?size=500x500&sensor=false&maptype=road&markers=color%3Agreen%7Clabel%3A1%7C36.18667,-94.12861&markers=color%3Ared%7C40.62778,-96.96111&markers=color%3Agreen%7Clabel%3A2%7C36.18667,-94.12861&markers=color%3Ared%7Clabel%3A2%7C40.62778,-96.96111&markers=color%3Agreen%7Clabel%3A3%7C36.18667,-94.12861&markers=color%3Ared%7Clabel%3A3%7C40.86806,-97.59167&markers=color%3Agreen%7Clabel%3A4%7C36.96389,-93.79556&markers=color%3Ared%7Clabel%3A4%7C40.86722,-98.00389"
6553,570,572,2,"http://maps.google.com/maps/api/staticmap?size=500x500&sensor=false&maptype=road&markers=color%3Agreen%7Clabel%3A1%7C40.04111,-86.87444&markers=color%3Ared%7C45.01056,-93.45528&markers=color%3Agreen%7Clabel%3A2%7C40.04111,-86.87444&markers=color%3Ared%7Clabel%3A2%7C45.01056,-93.45528&markers=color%3Agreen%7Clabel%3A3%7C39.70417,-86.39944&markers=color%3Ared%7Clabel%3A3%7C45.01056,-93.45528&markers=color%3Agreen%7Clabel%3A4%7C39.70417,-86.39944&markers=color%3Ared%7Clabel%3A4%7C45.0725,-93.45556&markers=color%3Agreen%7Clabel%3A5%7C39.70417,-86.39944&markers=color%3Ared%7Clabel%3A5%7C44.817,-93.183"
6554,283,279,-4,"http://maps.google.com/maps/api/staticmap?size=500x500&sensor=false&maptype=road&markers=color%3Agreen%7Clabel%3A1%7C44.467,-89.3&markers=color%3Ared%7C45.55,-94.15&markers=color%3Agreen%7Clabel%3A2%7C44.467,-89.3&markers=color%3Ared%7Clabel%3A2%7C45.55,-94.15&markers=color%3Agreen%7Clabel%3A3%7C44.467,-89.3&markers=color%3Ared%7Clabel%3A3%7C45.0725,-93.45556&markers=color%3Agreen%7Clabel%3A4%7C44.467,-89.3&markers=color%3Ared%7Clabel%3A4%7C45.01056,-93.45528&markers=color%3Agreen%7Clabel%3A5%7C44.467,-89.3&markers=color%3Ared%7Clabel%3A5%7C45.12,-93.2875"
6568,1220,1241,21,"http://maps.google.com/maps/api/staticmap?size=500x500&sensor=false&maptype=road&markers=color%3Agreen%7Clabel%3A1%7C39.17528,-89.65417&markers=color%3Ared%7C48.13334,-103.63333&markers=color%3Agreen%7Clabel%3A2%7C39.17528,-89.65417&markers=color%3Ared%7Clabel%3A2%7C48.13334,-103.63333&markers=color%3Agreen%7Clabel%3A3%7C38.83333,-90.09583&markers=color%3Ared%7Clabel%3A3%7C48.13334,-103.63333"
6578,600,603,3,"http://maps.google.com/maps/api/staticmap?size=500x500&sensor=false&maptype=road&markers=color%3Agreen%7Clabel%3A1%7C41.31278,-96.34583&markers=color%3Ared%7C46.80833,-100.78333&markers=color%3Agreen%7Clabel%3A2%7C41.31278,-96.34583&markers=color%3Ared%7Clabel%3A2%7C46.80833,-100.78333&markers=color%3Agreen%7Clabel%3A3%7C41.31278,-96.34583&markers=color%3Ared%7Clabel%3A3%7C46.80833,-100.78333&markers=color%3Agreen%7Clabel%3A4%7C41.31278,-96.34583&markers=color%3Ared%7Clabel%3A4%7C46.80833,-100.78333&markers=color%3Agreen%7Clabel%3A5%7C41.31278,-96.34583&markers=color%3Ared%7Clabel%3A5%7C46.80833,-100.78333"
6582,717,689,-28,"http://maps.google.com/maps/api/staticmap?size=500x500&sensor=false&maptype=road&markers=color%3Agreen%7Clabel%3A1%7C41.28694,-96.28528&markers=color%3Ared%7C42.86667,-106.3125&markers=color%3Agreen%7Clabel%3A2%7C41.28694,-96.28528&markers=color%3Ared%7Clabel%3A2%7C42.86667,-106.3125&markers=color%3Agreen%7Clabel%3A3%7C41.31278,-96.34583&markers=color%3Ared%7Clabel%3A3%7C42.86667,-106.3125&markers=color%3Agreen%7Clabel%3A4%7C41.31278,-96.34583&markers=color%3Ared%7Clabel%3A4%7C42.86667,-106.3125&markers=color%3Agreen%7Clabel%3A5%7C41.31278,-96.34583&markers=color%3Ared%7Clabel%3A5%7C42.86667,-106.3125"
6583,474,474,0,"http://maps.google.com/maps/api/staticmap?size=500x500&sensor=false&maptype=road&markers=color%3Agreen%7Clabel%3A1%7C45.54611,-90.28639&markers=color%3Ared%7C47.92528,-97.0325&markers=color%3Agreen%7Clabel%3A2%7C45.54611,-90.28639&markers=color%3Ared%7Clabel%3A2%7C47.92528,-97.0325"
6589,342,342,0,"http://maps.google.com/maps/api/staticmap?size=500x500&sensor=false&maptype=road&markers=color%3Agreen%7Clabel%3A1%7C37.70972,-95.69722&markers=color%3Ared%7C41.60056,-93.60889&markers=color%3Agreen%7Clabel%3A2%7C37.70972,-95.69722&markers=color%3Ared%7Clabel%3A2%7C41.60056,-93.60889"
6591,495,491,-4,"http://maps.google.com/maps/api/staticmap?size=500x500&sensor=false&maptype=road&markers=color%3Agreen%7Clabel%3A1%7C41.31278,-96.34583&markers=color%3Ared%7C41.14,-104.81972&markers=color%3Agreen%7Clabel%3A2%7C41.31278,-96.34583&markers=color%3Ared%7Clabel%3A2%7C41.14,-104.81972&markers=color%3Agreen%7Clabel%3A3%7C41.28694,-96.28528&markers=color%3Ared%7Clabel%3A3%7C41.14,-104.81972"
6592,782,774,-8,"http://maps.google.com/maps/api/staticmap?size=500x500&sensor=false&maptype=road&markers=color%3Agreen%7Clabel%3A1%7C36.18889,-95.74556&markers=color%3Ared%7C40.70389,-105.00806&markers=color%3Agreen%7Clabel%3A2%7C36.18889,-95.74556&markers=color%3Ared%7Clabel%3A2%7C40.70389,-105.00806&markers=color%3Agreen%7Clabel%3A3%7C36.18889,-95.74556&markers=color%3Ared%7Clabel%3A3%7C40.70389,-105.00806&markers=color%3Agreen%7Clabel%3A4%7C36.18889,-95.74556&markers=color%3Ared%7Clabel%3A4%7C40.70389,-105.00806&markers=color%3Agreen%7Clabel%3A5%7C36.18889,-95.74556&markers=color%3Ared%7Clabel%3A5%7C39.82222,-104.93333"
6597,516,518,2,"http://maps.google.com/maps/api/staticmap?size=500x500&sensor=false&maptype=road&markers=color%3Agreen%7Clabel%3A1%7C41.31278,-96.34583&markers=color%3Ared%7C44.08056,-103.23056&markers=color%3Agreen%7Clabel%3A2%7C41.31278,-96.34583&markers=color%3Ared%7Clabel%3A2%7C44.08056,-103.23056&markers=color%3Agreen%7Clabel%3A3%7C41.31278,-96.34583&markers=color%3Ared%7Clabel%3A3%7C44.08056,-103.23056&markers=color%3Agreen%7Clabel%3A4%7C41.31278,-96.34583&markers=color%3Ared%7Clabel%3A4%7C44.08056,-103.23056&markers=color%3Agreen%7Clabel%3A5%7C41.31278,-96.34583&markers=color%3Ared%7Clabel%3A5%7C44.08056,-103.23056"
6606,610,611,1,"http://maps.google.com/maps/api/staticmap?size=500x500&sensor=false&maptype=road&markers=color%3Agreen%7Clabel%3A1%7C45.39333,-93.87667&markers=color%3Ared%7C48.13334,-103.63333&markers=color%3Agreen%7Clabel%3A2%7C45.39333,-93.87667&markers=color%3Ared%7Clabel%3A2%7C48.13334,-103.63333&markers=color%3Agreen%7Clabel%3A3%7C45.55,-94.15&markers=color%3Ared%7Clabel%3A3%7C48.13334,-103.63333"
6607,835,834,-1,"http://maps.google.com/maps/api/staticmap?size=500x500&sensor=false&maptype=road&markers=color%3Agreen%7Clabel%3A1%7C42.48417,-91.45528&markers=color%3Ared%7C39.82667,-104.92833&markers=color%3Agreen%7Clabel%3A2%7C42.48417,-91.45528&markers=color%3Ared%7Clabel%3A2%7C39.82667,-104.92833"
6608,842,841,-1,"http://maps.google.com/maps/api/staticmap?size=500x500&sensor=false&maptype=road&markers=color%3Agreen%7Clabel%3A1%7C42.48417,-91.45528&markers=color%3Ared%7C48.56278,-102.6475&markers=color%3Agreen%7Clabel%3A2%7C42.48417,-91.45528&markers=color%3Ared%7Clabel%3A2%7C48.56278,-102.6475"
6613,231,239,8,"http://maps.google.com/maps/api/staticmap?size=500x500&sensor=false&maptype=road&markers=color%3Agreen%7Clabel%3A1%7C39.09111,-94.41528&markers=color%3Ared%7C42.05972,-93.88&markers=color%3Agreen%7Clabel%3A2%7C39.09111,-94.41528&markers=color%3Ared%7Clabel%3A2%7C42.05972,-93.88&markers=color%3Agreen%7Clabel%3A3%7C39.11417,-94.62722&markers=color%3Ared%7Clabel%3A3%7C41.567,-93.7&markers=color%3Agreen%7Clabel%3A4%7C38.97167,-95.235&markers=color%3Ared%7Clabel%3A4%7C42.03472,-93.61972"
6614,678,675,-3,"http://maps.google.com/maps/api/staticmap?size=500x500&sensor=false&maptype=road&markers=color%3Agreen%7Clabel%3A1%7C41.31278,-96.34583&markers=color%3Ared%7C48.2325,-101.29583&markers=color%3Agreen%7Clabel%3A2%7C41.31278,-96.34583&markers=color%3Ared%7Clabel%3A2%7C48.2325,-101.29583&markers=color%3Agreen%7Clabel%3A3%7C41.31278,-96.34583&markers=color%3Ared%7Clabel%3A3%7C48.2325,-101.29583&markers=color%3Agreen%7Clabel%3A4%7C41.31278,-96.34583&markers=color%3Ared%7Clabel%3A4%7C48.2325,-101.29583&markers=color%3Agreen%7Clabel%3A5%7C41.31278,-96.34583&markers=color%3Ared%7Clabel%3A5%7C48.2325,-101.29583"
6615,352,337,-15,"http://maps.google.com/maps/api/staticmap?size=500x500&sensor=false&maptype=road&markers=color%3Agreen%7Clabel%3A1%7C40.73417,-92.87389&markers=color%3Ared%7C45.12,-93.2875&markers=color%3Agreen%7Clabel%3A2%7C40.73417,-92.87389&markers=color%3Ared%7Clabel%3A2%7C45.12,-93.2875&markers=color%3Agreen%7Clabel%3A3%7C40.07889,-93.61639&markers=color%3Ared%7Clabel%3A3%7C44.933,-93.083"
6618,344,344,0,"http://maps.google.com/maps/api/staticmap?size=500x500&sensor=false&maptype=road&markers=color%3Agreen%7Clabel%3A1%7C39.74028,-94.24083&markers=color%3Ared%7C43.55,-96.7&markers=color%3Agreen%7Clabel%3A2%7C39.74028,-94.24083&markers=color%3Ared%7Clabel%3A2%7C43.55,-96.7"
6645,102,102,0,"http://maps.google.com/maps/api/staticmap?size=500x500&sensor=false&maptype=road&markers=color%3Agreen%7Clabel%3A1%7C42.71028,-92.58278&markers=color%3Ared%7C42.483,-94.167&markers=color%3Agreen%7Clabel%3A2%7C42.71028,-92.58278&markers=color%3Ared%7Clabel%3A2%7C42.483,-94.167&markers=color%3Agreen%7Clabel%3A3%7C42.71028,-92.58278&markers=color%3Ared%7Clabel%3A3%7C42.483,-94.167&markers=color%3Agreen%7Clabel%3A4%7C42.71028,-92.58278&markers=color%3Ared%7Clabel%3A4%7C42.483,-94.167&markers=color%3Agreen%7Clabel%3A5%7C42.71028,-92.58278&markers=color%3Ared%7Clabel%3A5%7C42.483,-94.167"
6655,204,205,1,"http://maps.google.com/maps/api/staticmap?size=500x500&sensor=false&maptype=road&markers=color%3Agreen%7Clabel%3A1%7C42.71028,-92.58278&markers=color%3Ared%7C44.933,-93.083&markers=color%3Agreen%7Clabel%3A2%7C42.71028,-92.58278&markers=color%3Ared%7Clabel%3A2%7C44.933,-93.083&markers=color%3Agreen%7Clabel%3A3%7C42.71028,-92.58278&markers=color%3Ared%7Clabel%3A3%7C44.933,-93.083&markers=color%3Agreen%7Clabel%3A4%7C42.71028,-92.58278&markers=color%3Ared%7Clabel%3A4%7C44.933,-93.083&markers=color%3Agreen%7Clabel%3A5%7C42.71028,-92.58278&markers=color%3Ared%7Clabel%3A5%7C44.933,-93.083"
6666,186,190,4,"http://maps.google.com/maps/api/staticmap?size=500x500&sensor=false&maptype=road&markers=color%3Agreen%7Clabel%3A1%7C47.41,-92.65&markers=color%3Ared%7C44.933,-93.083&markers=color%3Agreen%7Clabel%3A2%7C47.41,-92.65&markers=color%3Ared%7Clabel%3A2%7C44.933,-93.083&markers=color%3Agreen%7Clabel%3A3%7C47.41,-92.65&markers=color%3Ared%7Clabel%3A3%7C45.08611,-93.26306"
6677,333,331,-2,"http://maps.google.com/maps/api/staticmap?size=500x500&sensor=false&maptype=road&markers=color%3Agreen%7Clabel%3A1%7C45.54611,-90.28639&markers=color%3Ared%7C46.81722,-95.845&markers=color%3Agreen%7Clabel%3A2%7C45.54611,-90.28639&markers=color%3Ared%7Clabel%3A2%7C46.81722,-95.845&markers=color%3Agreen%7Clabel%3A3%7C45.54611,-90.28639&markers=color%3Ared%7Clabel%3A3%7C46.26528,-96.60556"
6688,166,166,0,"http://maps.google.com/maps/api/staticmap?size=500x500&sensor=false&maptype=road&markers=color%3Agreen%7Clabel%3A1%7C42.71028,-92.58278&markers=color%3Ared%7C43.14139,-95.14417&markers=color%3Agreen%7Clabel%3A2%7C42.71028,-92.58278&markers=color%3Ared%7Clabel%3A2%7C43.14139,-95.14417&markers=color%3Agreen%7Clabel%3A3%7C42.71028,-92.58278&markers=color%3Ared%7Clabel%3A3%7C43.14139,-95.14417&markers=color%3Agreen%7Clabel%3A4%7C42.71028,-92.58278&markers=color%3Ared%7Clabel%3A4%7C43.14139,-95.14417"
6689,213,215,2,"http://maps.google.com/maps/api/staticmap?size=500x500&sensor=false&maptype=road&markers=color%3Agreen%7Clabel%3A1%7C42.71028,-92.58278&markers=color%3Ared%7C45.09417,-93.35611&markers=color%3Agreen%7Clabel%3A2%7C42.71028,-92.58278&markers=color%3Ared%7Clabel%3A2%7C45.09417,-93.35611&markers=color%3Agreen%7Clabel%3A3%7C42.71028,-92.58278&markers=color%3Ared%7Clabel%3A3%7C45.09417,-93.35611&markers=color%3Agreen%7Clabel%3A4%7C42.71028,-92.58278&markers=color%3Ared%7Clabel%3A4%7C45.09417,-93.35611&markers=color%3Agreen%7Clabel%3A5%7C42.71028,-92.58278&markers=color%3Ared%7Clabel%3A5%7C45.09417,-93.35611"
6692,459,459,0,"http://maps.google.com/maps/api/staticmap?size=500x500&sensor=false&maptype=road&markers=color%3Agreen%7Clabel%3A1%7C37.495,-94.27639&markers=color%3Ared%7C43.64806,-93.36806&markers=color%3Agreen%7Clabel%3A2%7C37.495,-94.27639&markers=color%3Ared%7Clabel%3A2%7C43.64806,-93.36806&markers=color%3Agreen%7Clabel%3A3%7C37.495,-94.27639&markers=color%3Ared%7Clabel%3A3%7C43.64806,-93.36806"
6696,838,834,-4,"http://maps.google.com/maps/api/staticmap?size=500x500&sensor=false&maptype=road&markers=color%3Agreen%7Clabel%3A1%7C35.92,-89.79806&markers=color%3Ared%7C45.12444,-92.67333&markers=color%3Agreen%7Clabel%3A2%7C35.92,-89.79806&markers=color%3Ared%7Clabel%3A2%7C45.12444,-92.67333&markers=color%3Agreen%7Clabel%3A3%7C35.92,-89.79806&markers=color%3Ared%7Clabel%3A3%7C45.12444,-92.67333&markers=color%3Agreen%7Clabel%3A4%7C35.92,-89.79806&markers=color%3Ared%7Clabel%3A4%7C45.12444,-92.67333&markers=color%3Agreen%7Clabel%3A5%7C35.92722,-89.91889&markers=color%3Ared%7Clabel%3A5%7C45.12444,-92.67333"
6699,641,636,-5,"http://maps.google.com/maps/api/staticmap?size=500x500&sensor=false&maptype=road&markers=color%3Agreen%7Clabel%3A1%7C37.69222,-97.33722&markers=color%3Ared%7C44.73944,-93.12556&markers=color%3Agreen%7Clabel%3A2%7C37.69222,-97.33722&markers=color%3Ared%7Clabel%3A2%7C44.73944,-93.12556&markers=color%3Agreen%7Clabel%3A3%7C37.69222,-97.33722&markers=color%3Ared%7Clabel%3A3%7C44.76778,-93.2775&markers=color%3Agreen%7Clabel%3A4%7C37.69222,-97.33722&markers=color%3Ared%7Clabel%3A4%7C44.933,-93.083&markers=color%3Agreen%7Clabel%3A5%7C38.06083,-97.92944&markers=color%3Ared%7Clabel%3A5%7C44.98,-93.26361"
6720,1262,1262,0,"http://maps.google.com/maps/api/staticmap?size=500x500&sensor=false&maptype=road&markers=color%3Agreen%7Clabel%3A1%7C37.04333,-93.29417&markers=color%3Ared%7C40.60972,-111.93833&markers=color%3Agreen%7Clabel%3A2%7C37.04333,-93.29417&markers=color%3Ared%7Clabel%3A2%7C40.60972,-111.93833"
6722,884,884,0,"http://maps.google.com/maps/api/staticmap?size=500x500&sensor=false&maptype=road&markers=color%3Agreen%7Clabel%3A1%7C40.86806,-97.59167&markers=color%3Ared%7C29.66556,-95.01917&markers=color%3Agreen%7Clabel%3A2%7C40.86806,-97.59167&markers=color%3Ared%7Clabel%3A2%7C29.66556,-95.01917&markers=color%3Agreen%7Clabel%3A3%7C40.86806,-97.59167&markers=color%3Ared%7Clabel%3A3%7C29.66556,-95.01917"
6738,246,246,0,"http://maps.google.com/maps/api/staticmap?size=500x500&sensor=false&maptype=road&markers=color%3Agreen%7Clabel%3A1%7C37.69222,-97.33722&markers=color%3Ared%7C34.60861,-98.39&markers=color%3Agreen%7Clabel%3A2%7C37.69222,-97.33722&markers=color%3Ared%7Clabel%3A2%7C34.60861,-98.39&markers=color%3Agreen%7Clabel%3A3%7C37.69222,-97.33722&markers=color%3Ared%7Clabel%3A3%7C34.60861,-98.39"
6762,541,550,9,"http://maps.google.com/maps/api/staticmap?size=500x500&sensor=false&maptype=road&markers=color%3Agreen%7Clabel%3A1%7C39.04833,-95.67778&markers=color%3Ared%7C39.73917,-104.98417&markers=color%3Agreen%7Clabel%3A2%7C39.04833,-95.67778&markers=color%3Ared%7Clabel%3A2%7C39.73917,-104.98417&markers=color%3Agreen%7Clabel%3A3%7C39.04833,-95.67778&markers=color%3Ared%7Clabel%3A3%7C39.73917,-104.98417&markers=color%3Agreen%7Clabel%3A4%7C38.63389,-95.82556&markers=color%3Ared%7Clabel%3A4%7C39.73917,-104.98417&markers=color%3Agreen%7Clabel%3A5%7C38.61556,-95.2675&markers=color%3Ared%7Clabel%3A5%7C39.73917,-104.98417"
6764,521,518,-3,"http://maps.google.com/maps/api/staticmap?size=500x500&sensor=false&maptype=road&markers=color%3Agreen%7Clabel%3A1%7C41.31278,-96.34583&markers=color%3Ared%7C44.08056,-103.23056&markers=color%3Agreen%7Clabel%3A2%7C41.31278,-96.34583&markers=color%3Ared%7Clabel%3A2%7C44.08056,-103.23056&markers=color%3Agreen%7Clabel%3A3%7C41.31278,-96.34583&markers=color%3Ared%7Clabel%3A3%7C44.08056,-103.23056&markers=color%3Agreen%7Clabel%3A4%7C41.31278,-96.34583&markers=color%3Ared%7Clabel%3A4%7C44.08056,-103.23056&markers=color%3Agreen%7Clabel%3A5%7C41.31278,-96.34583&markers=color%3Ared%7Clabel%3A5%7C44.08056,-103.23056"
6783,516,494,-22,"http://maps.google.com/maps/api/staticmap?size=500x500&sensor=false&maptype=road&markers=color%3Agreen%7Clabel%3A1%7C36.18806,-94.54028&markers=color%3Ared%7C40.58611,-98.38806&markers=color%3Agreen%7Clabel%3A2%7C36.18806,-94.54028&markers=color%3Ared%7Clabel%3A2%7C40.58611,-98.38806&markers=color%3Agreen%7Clabel%3A3%7C36.18667,-94.12861&markers=color%3Ared%7Clabel%3A3%7C40.86806,-97.59167"
